更新时间,#genre#
宁夏卫视,http://61.140.126.120:10000/udp/239.77.0.73:5146
CCTV12,http://61.140.126.120:10000/udp/239.77.1.109:5146
先锋乒羽,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.145:8000
江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
陕西卫视,http://111.43.126.240:9003/hls/68/index.m3u8
CCTV第一剧场,http://36.135.118.195:85/tsfile/live/1023_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://223.167.245.215:8001/rtp/239.45.1.69:5140#http://125.125.233.219:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.67:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.140:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.230.34:4022/rtp/239.45.1.69:5140
安徽卫视,http://36.135.118.195:85/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
游戏竞技,http://61.140.126.120:10000/udp/239.77.0.211:5146
优优宝贝,http://61.140.126.120:10000/udp/239.77.1.193:5146
CCTV8,http://61.140.126.120:10000/udp/239.77.0.172:5146
新疆卫视,http://111.43.126.240:9003/hls/64/index.m3u8
法治天地,http://223.167.245.215:8001/rtp/239.45.1.46:5140#http://223.167.230.34:4022/rtp/239.45.1.46:5140
重庆卫视,http://36.135.118.195:85/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://61.140.126.120:10000/udp/239.77.1.169:5146
🔺	CHC影迷电影,http://113.195.172.192:808/hls/112/index.m3u8
吉林卫视,http://61.140.126.120:10000/udp/239.77.1.111:5146
财富天下,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.166:9322
武术世界,http://61.140.126.120:10000/udp/239.77.0.216:5146
CCTV13,http://36.135.118.195:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.35:8620
CCTV9,http://125.42.150.99:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.67:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.140:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.125.233.219:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.3.4:5140#http://223.167.230.34:4022/rtp/239.45.3.4:5140
CCTV14,http://61.140.126.120:10000/udp/239.77.1.161:5146
哈哈炫动,http://223.167.245.215:8001/rtp/239.45.1.55:5140#http://223.167.230.34:4022/rtp/239.45.1.55:5140
CETV2,http://36.135.118.195:85/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
辽宁卫视,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.48:8000
CCTV5+,http://111.43.126.240:9003/hls/18/index.m3u8
国学频道,http://61.140.126.120:10000/udp/239.77.0.226:5146
天津卫视,http://36.135.118.195:85/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
厦门卫视,http://61.140.126.120:10000/udp/239.77.0.96:5146
上海教育,http://223.167.245.215:8001/rtp/239.45.0.13:5140#http://223.167.230.34:4022/rtp/239.45.0.13:5140
百事通4K纪实,http://180.165.2.27:9898/udp/239.45.1.10:5140
三沙卫视,http://36.135.118.195:85/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
长春3,http://36.135.118.195:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=0&authid=0
东北热剧,http://111.43.126.240:9003/hls/78/index.m3u8
爱综艺,http://61.140.126.120:10000/udp/239.77.0.107:5146
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
CCTV14,http://180.165.2.27:9898/udp/239.45.3.23:5140
CCTV8,http://61.140.126.120:10000/udp/239.77.0.181:5146
CCTV10,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.54:9818
经典电影,http://61.140.126.120:10000/udp/239.77.0.104:5146
江西卫视,http://www.li0580.top:4022/udp/233.50.201.145:5140
CETV-1,https://migu.188766.xyz/?migutoken=1be36fc0652751f50107eeb591823873&id=CETV1&type=yy
海南卫视,http://61.140.126.120:10000/udp/239.253.43.35:5146
CCTV5,http://180.165.2.27:9898/udp/239.45.1.69:5140
直播中国,http://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8
湖北卫视,http://61.140.126.120:10000/udp/239.77.0.95:5146
法治,http://61.140.126.120:10000/udp/239.77.1.86:5146
金鹰卡通,http://61.140.126.120:10000/udp/239.77.1.52:5146
吉视乡村,http://36.135.118.195:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0
浚县一套,http://live.dxhmt.cn:9081/tv/10621-1.m3u8
吉林卫视,http://www.li0580.top:4022/udp/233.50.201.48:5140
重庆卫视,http://61.140.126.120:10000/udp/239.77.1.162:5146
CCTV风云音乐,http://61.140.126.120:10000/udp/239.253.43.6:5146
CCTV12,http://180.165.2.27:9898/udp/239.45.3.10:5140
重庆卫视,http://180.165.2.27:9898/udp/239.45.1.84:5140
浙江卫视,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.20:9618
武术世界,http://61.140.126.120:10000/udp/239.77.1.108:5146
CCTV9,http://60.29.124.66:6080/hls/20/index.m3u8
CCTV风云音乐,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.92:8000
CCTV2,http://180.165.2.27:9898/udp/239.45.1.109:5140
宝贝爱学,http://111.162.166.224:8086/udp/225.1.1.132:5002
CCTV15,http://125.42.150.99:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.125.233.219:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.67:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.140:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.1.200:5140#http://223.167.230.34:4022/rtp/239.45.1.200:5140
CCTV1,http://61.140.126.120:10000/udp/239.77.0.241:5146
CCTV17,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.52:9810
河北卫视,http://111.162.166.224:8086/udp/225.1.2.27:5002
CCTV风云足球,http://61.140.126.120:10000/udp/239.253.43.20:5146
新疆卫视,http://61.140.126.120:10000/udp/239.77.0.75:5146
相声小品,http://61.140.126.120:10000/udp/239.77.0.100:5146
CETV2,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.71:8560
山东教育,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.235:8000
车迷频道,http://61.140.126.120:10000/udp/239.77.1.203:5146
CCTV13,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.109:8000
泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
财富天下,http://61.140.126.120:10000/udp/239.77.0.113:5146
曲艺大观,http://111.162.166.224:8086/udp/225.1.2.53:5002
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
CCTV高尔夫网球,http://111.162.166.224:8086/udp/225.1.2.169:5002
生活时尚,http://114.246.181.35:4022/udp/239.3.1.206:8001
天津生活,http://111.162.166.224:8086/udp/225.1.1.174:5002
山东卫视,http://61.140.126.120:10000/udp/239.77.0.94:5146
CCTV12,http://www.lizhinas.top:1009/udp/239.252.220.187:5140
经典电影,http://114.246.181.35:4022/udp/239.3.1.195:9024
CCTV14,http://111.43.126.240:9003/hls/27/index.m3u8
CCTV卫生健康,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.92:8000
青海卫视,http://111.162.166.224:8086/udp/225.1.1.251:5002
安徽卫视高清,http://111.43.126.240:9003/hls/43/index.m3u8
天津卫视,http://180.165.2.27:9898/udp/239.45.1.124:5140
CCTV15,http://180.165.2.27:9898/udp/239.45.1.200:5140
黑龙江卫视,http://111.43.126.240:9003/hls/6/index.m3u8
贵州卫视,http://61.140.126.120:10000/udp/239.77.1.221:5146
生态环境,http://111.162.166.224:8086/udp/225.1.2.201:5002
金鹰卡通,http://111.162.166.224:8086/udp/225.1.2.236:5002
泸州科教,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
安徽卫视,http://61.140.126.120:10000/udp/239.77.1.92:5146
深圳卫视,http://120.76.248.139/live/bfgd/4200000100.m3u8
中华特产,http://111.162.166.224:8086/udp/225.1.2.197:5002
CCTV女性时尚,http://111.162.166.224:8086/udp/225.1.2.172:5002
龙华戏剧台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn18
广东卫视,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.13:9422
CCTV5,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.75:8000
黑龙江卫视,http://61.140.126.120:10000/udp/239.77.0.93:5146
汉川新闻综合,https://stream1.freetv.fun/yi-chuan-xin-wen-zong-he-1.m3u8
CCTV8,http://180.165.2.27:9898/udp/239.45.1.71:5140
快乐垂钓,http://61.140.126.120:10000/udp/239.77.1.119:5146
浙江新闻,http://www.li0580.top:4022/udp/233.50.201.80:5140
天津卫视,http://61.140.126.120:10000/udp/239.77.1.141:5146
CCTV4,http://www.lizhinas.top:1009/udp/239.252.220.184:5140
天津卫视,http://111.162.166.224:8086/udp/225.1.1.111:5002
河南卫视,http://111.162.166.224:8086/udp/225.1.2.61:5002
CCTV电视指南,http://111.162.166.224:8086/udp/225.1.2.167:5002
内蒙古卫视,http://www.li0580.top:4022/udp/233.50.201.148:5140
三沙卫视,http://111.162.166.224:8086/udp/225.1.1.182:5002
纪实人文,http://180.165.2.27:9898/udp/239.45.3.212:5140
CCTV9,http://www.li0580.top:4022/udp/233.50.200.23:5140
CHC家庭影院,http://113.195.172.192:808/hls/113/index.m3u8
CCTV怀旧剧场,http://111.162.166.224:8086/udp/225.1.2.173:5002
河南卫视,http://221.205.206.45:9003/hls/30/index.m3u8
环球奇观,http://61.140.126.120:10000/udp/239.77.0.224:5146
CCTV高尔夫网球,http://61.140.126.120:10000/udp/239.253.43.12:5146
兵团卫视,http://8.138.7.223/tv/btws.m3u8
动漫秀场,http://111.162.166.224:8086/udp/225.1.1.134:5002
CCTV6,http://www.li0580.top:4022/udp/233.50.201.18:5140
辽宁卫视,http://111.162.166.224:8086/udp/225.1.1.154:5002
卡酷少儿,http://61.140.126.120:10000/udp/239.77.0.79:5146
安阳新闻综合,http://221.13.235.67:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV央视台球,http://111.162.166.224:8086/udp/225.1.2.170:5002
好学生,http://www.lizhinas.top:1009/udp/239.252.220.90:5140
乐游,http://111.162.166.224:8086/udp/225.1.1.145:5002
河南民生,http://221.13.235.67:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.140:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
旅游之声,http://www.li0580.top:4022/udp/233.50.201.84:5140
家庭理财,http://111.162.166.224:8086/udp/225.1.2.23:5002
千禧经典台,https://s2-10623-kwimgs.52520.xyz/histar.php?key=e7613508260c3c3d8d25b90c55a923bf&id=tvb-classic
TV1*,https://stream1.freetv.fun/tv1-9.m3u8
重庆卫视,http://118.81.192.183:9003/hls/22/index.m3u8
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
宝丰综合,http://live.dxhmt.cn:9081/tv/10421-1.m3u8
爱生活,http://www.lizhinas.top:1009/udp/239.252.220.89:5140
CCTV第一剧场,http://111.162.166.224:8086/udp/225.1.2.175:5002
靖天资讯*,https://stream1.freetv.fun/jing-tian-zi-xun-4.m3u8
CCTV15,http://118.81.192.183:9003/hls/16/index.m3u8
湖北卫视,http://125.42.150.99:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.125.233.219:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.3.239:5140#http://223.167.230.34:4022/rtp/239.45.3.239:5140
云南卫视,http://www.lizhinas.top:1009/udp/239.252.219.185:5140
CCTV14,http://www.li0580.top:4022/udp/233.50.200.20:5140
浙江教育,http://www.li0580.top:4022/udp/233.50.201.134:5140
CCTV13,http://www.lizhinas.top:1009/udp/239.252.219.139:5140
CCTV17,http://118.81.192.183:9003/hls/18/index.m3u8
茶频道,http://www.li0580.top:4022/udp/233.50.200.124:5140
贵州卫视,http://153.0.171.163:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://www.li0580.top:4022/udp/233.50.200.14:5140
山西影视,http://118.81.192.183:9003/hls/51/index.m3u8
CCTV16,http://www.li0580.top:4022/udp/233.50.201.192:5140
天映经典,https://stream1.freetv.fun/tian-ying-jing-dian-5.m3u8
乐游,http://www.lizhinas.top:1009/udp/239.252.219.141:5140
法治天地,http://111.162.166.224:8086/udp/225.1.1.237:5002
湖南卫视,http://180.165.2.27:9898/udp/239.45.3.228:5140
高网,http://www.lizhinas.top:1009/udp/239.252.220.204:5140
中国天气,http://111.162.166.224:8086/udp/225.1.2.120:5002
音乐调频,http://www.li0580.top:4022/udp/233.50.201.82:5140
建安电视台 (1080p) [Not 24/7],http://live.dxhmt.cn:9081/tv/11003-1.m3u8
西藏卫视,http://180.165.2.27:9898/udp/239.45.1.231:5140
CCTV4,http://125.42.150.99:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0#http://125.125.233.219:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.140:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.67:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.0.2:5140#http://223.167.230.34:4022/rtp/239.45.0.2:5140
环球旅游,http://111.162.166.224:8086/udp/225.1.2.200:5002
澳视澳门,https://stream1.freetv.fun/ao-shi-ao-men-4.m3u8
重庆卫视,http://www.lizhinas.top:1009/udp/239.252.220.94:5140
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8
广西卫视,http://111.162.166.224:8086/udp/225.1.2.81:5002
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8
青州电视台文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
四川卫视,http://180.165.2.27:9898/udp/239.45.1.83:5140
天津卫视,http://125.125.233.219:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.1.124:5140#http://223.167.230.34:4022/rtp/239.45.1.124:5140
CCTV6,http://www.li0580.top:4022/udp/233.50.201.198:5140
河南梨园,http://111.162.166.224:8086/udp/225.1.2.104:5002
新安综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8
CCTV5,http://221.205.206.45:9003/hls/5/index.m3u8
深圳卫视,http://111.162.166.224:8086/udp/225.1.1.117:5002
CCTV3,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.74:8000
河北卫视,http://www.lizhinas.top:1009/udp/239.252.220.154:5140
金鹰纪实,http://114.246.181.35:4022/udp/239.3.1.58:8156
早教,http://114.246.181.35:4022/udp/239.3.1.79:4120
爱综艺,http://www.lizhinas.top:1009/udp/239.252.220.140:5140
快乐英语ABC,http://111.162.166.224:8086/udp/225.1.2.182:5002
天津文艺,http://111.162.166.224:8086/udp/225.1.1.171:5002
四海钓鱼,http://111.162.166.224:8086/udp/225.1.2.202:5002
哈哈炫动,http://111.162.166.224:8086/udp/225.1.1.62:5002
湖北卫视,http://221.205.206.45:9003/hls/32/index.m3u8
CCTV风云音乐,http://111.162.166.224:8086/udp/225.1.2.176:5002
嘉佳卡通,http://114.246.181.35:4022/udp/239.3.1.147:9268
厦门卫视,http://125.42.150.99:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://114.246.181.35:4022/udp/239.3.1.142:8048
健康直通车,http://111.162.166.224:8086/udp/225.1.2.183:5002
游戏风云,http://www.li0580.top:4022/udp/233.50.201.183:5140
CCTV5+,http://61.140.126.120:10000/udp/239.77.1.31:5146
CCTV12,http://111.162.166.224:8086/udp/225.1.1.142:5002
GOALTV1,https://stream1.freetv.fun/goal-tv-1.m3u8
金色学堂,http://114.246.181.35:4022/udp/239.3.1.208:8001
江苏卫视,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.68:9380
罗山电视台 (1080p) [Not 24/7],http://live.dxhmt.cn:9081/tv/11521-1.m3u8
睛彩篮球,http://114.246.181.35:4022/udp/239.3.1.126:8001
CCTV6,http://153.0.171.163:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
苏州新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8
食全食美,http://111.162.166.224:8086/udp/225.1.1.108:5002
财富天下,http://114.246.181.35:4022/udp/239.3.1.53:9136
中华特产,http://www.lizhinas.top:1009/udp/239.252.220.213:5140
东南卫视,http://111.162.166.224:8086/udp/225.1.2.235:5002
湖南卫视,http://111.162.166.224:8086/udp/225.1.1.114:5002
CETV1,http://114.246.181.35:4022/udp/239.3.1.57:8152
CCTV11,http://111.162.166.224:8086/udp/225.1.2.192:5002
足球,http://111.162.166.224:8086/udp/225.1.1.105:5002
海南卫视,http://111.162.166.224:8086/udp/225.1.2.82:5002
CCTV5+,http://111.162.166.224:8086/udp/225.1.1.121:5002
兵团卫视,http://www.li0580.top:4022/udp/233.50.201.72:5140
山西卫视,http://183.186.88.35:8899/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.1.229:5140#http://223.167.230.34:4022/rtp/239.45.1.229:5140
睛彩竞技,http://114.246.181.35:4022/udp/239.3.1.125:8001
劲爆体育,http://111.162.166.224:8086/udp/225.1.1.136:5002
贵州卫视,http://111.162.166.224:8086/udp/225.1.2.28:5002
CCTV1,http://111.162.166.224:8086/udp/225.1.1.120:5002
长垣综合,http://live.dxhmt.cn:9081/tv/10728-1.m3u8
茶频道,http://111.162.166.224:8086/udp/225.1.2.19:5002
中华美食,http://111.162.166.224:8086/udp/225.1.1.77:5002
CCTV文化精品,http://ikuai.sunjianwu.fun:8800/udp/239.49.8.90:8000
生活时尚,http://111.162.166.224:8086/udp/225.1.1.143:5002
兵团卫视,http://114.246.181.35:4022/udp/239.3.1.144:4120
CCTV8,http://111.162.166.224:8086/udp/225.1.1.196:5002
香港卫视,https://stream1.freetv.fun/xiang-gang-wei-shi-16.m3u8
优漫卡通,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.21:8160
CCTV风云剧场,http://111.162.166.224:8086/udp/225.1.2.174:5002
甘肃卫视,http://114.246.181.35:4022/udp/239.3.1.49:8188
北京纪实,http://180.165.2.27:9898/udp/239.45.1.14:5140
优优宝贝,http://111.162.166.224:8086/udp/225.1.2.203:5002
CCTV13,http://111.162.166.224:8086/udp/225.1.2.193:5002
江西卫视,http://180.165.2.27:9898/udp/239.45.1.122:5140
新野综合,http://live.dxhmt.cn:9081/tv/11329-1.m3u8
甘肃卫视,http://111.26.109.81:9003/hls/33/index.m3u8
湖南卫视,http://114.246.181.35:4022/udp/239.3.1.132:8012
北京国际,http://114.246.181.35:4022/udp/239.3.1.235:8000
舞钢综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8
江苏卫视,http://221.205.206.45:9003/hls/35/index.m3u8
快乐垂钓,http://180.165.2.27:9898/udp/239.45.3.12:5140
魅力足球,http://111.162.166.224:8086/udp/225.1.1.137:5002
西藏卫视,http://114.246.181.35:4022/udp/239.3.1.47:8164
湖北卫视,http://111.162.166.224:8086/udp/225.1.1.147:5002
安徽卫视,http://111.162.166.224:8086/udp/225.1.1.127:5002
陕西卫视,http://111.162.166.224:8086/udp/225.1.1.41:5002
天津经济,http://111.162.166.224:8086/udp/225.1.1.172:5002
快乐垂钓,http://111.162.166.224:8086/udp/225.1.2.18:5002
CCTV10,http://111.162.166.224:8086/udp/225.1.1.140:5002
经济频道,http://www.li0580.top:4022/udp/233.50.201.81:5140
CETV早期教育,http://ikuai.sunjianwu.fun:8800/udp/239.49.0.93:8000
CCTV16,http://111.162.166.224:8086/udp/225.1.2.237:5002
经典老片场,http://111.162.166.224:8086/udp/225.1.1.244:5002
精彩影视,http://111.162.166.224:8086/udp/225.1.1.141:5002
陶瓷,http://111.162.166.224:8086/udp/225.1.2.189:5002
广西卫视,http://153.0.171.163:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://111.162.166.224:8086/udp/225.1.1.56:5002
广东卫视,http://153.0.171.163:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://125.125.233.219:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.186.88.35:8899/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.0.4:5140#http://223.167.245.215:8001/rtp/239.45.0.4:5140#http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8#http://223.167.230.34:4022/rtp/239.45.0.4:5140#http://223.167.230.34:4022/rtp/239.45.0.4:5140
新疆卫视,http://111.162.166.224:8086/udp/225.1.1.35:5002
CCTV9,http://111.162.166.224:8086/udp/225.1.1.119:5002
先锋乒羽,http://111.162.166.224:8086/udp/225.1.1.219:5002
台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-17.m3u8
CCTV14,http://114.246.181.35:4022/udp/239.3.1.65:8132
甘肃卫视,http://221.205.206.45:9003/hls/25/index.m3u8
北京文艺,http://114.246.181.35:4022/udp/239.3.1.242:8000
北京纪实,http://111.162.166.224:8086/udp/225.1.2.30:5002
东方卫视,http://111.162.166.224:8086/udp/225.1.2.31:5002
CCTV17,http://www.lizhinas.top:1009/udp/239.252.220.192:5140
山东卫视,http://111.162.166.224:8086/udp/225.1.1.148:5002
广东卫视,http://111.162.166.224:8086/udp/225.1.1.116:5002
环球奇观,http://111.162.166.224:8086/udp/225.1.1.197:5002
碟战剧场,http://www.lizhinas.top:1009/udp/239.252.220.145:5140
浙江卫视,http://111.162.166.224:8086/udp/225.1.1.112:5002
黑龙江卫视,http://114.246.181.35:4022/udp/239.3.1.133:8016
CCTV14,http://www.lizhinas.top:1009/udp/239.252.220.92:5140
内蒙古卫视,http://111.162.166.224:8086/udp/225.1.1.32:5002
生活时尚,http://180.165.2.27:9898/udp/239.45.3.132:5140
先锋乒羽,http://www.lizhinas.top:1009/udp/239.252.219.184:5140
睛彩广场舞,http://114.246.181.35:4022/udp/239.3.1.128:8001
河南都市,http://221.13.235.140:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.234.1:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.13.235.67:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
书画频道,http://111.162.166.224:8086/udp/225.1.2.22:5002
西藏卫视,http://111.162.166.224:8086/udp/225.1.1.51:5002
内蒙古卫视,http://www.lizhinas.top:1009/udp/239.252.219.48:5140
音乐现场,http://www.lizhinas.top:1009/udp/239.252.220.87:5140
青海卫视,http://114.246.181.35:4022/udp/239.3.1.44:8184
CCTV9,http://114.246.181.35:4022/udp/239.3.1.62:8112
CCTV中学生,http://111.162.166.224:8086/udp/225.1.1.193:5002
羽球精品赛事,http://111.162.166.224:8086/udp/225.1.2.1:5002
ASTROTVS*,https://stream1.freetv.fun/astro-tvs-1.m3u8
天津经典音乐,http://111.162.166.224:8086/udp/225.1.1.180:5002
云南卫视,http://114.246.181.35:4022/udp/239.3.1.26:8108
青海卫视,http://183.186.88.35:8899/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0#http://223.167.245.215:8001/rtp/239.45.1.230:5140#http://223.167.230.34:4022/rtp/239.45.1.230:5140
潮流音乐,http://111.162.166.224:8086/udp/225.1.2.55:5002
河北卫视,http://www.li0580.top:4022/udp/233.50.200.105:5140
4K超清,http://114.246.181.35:4022/udp/239.3.1.249:8001
吉林卫视,http://114.246.181.35:4022/udp/239.3.1.240:8172
杭州青少,http://www.li0580.top:4022/udp/233.50.201.177:5140
东方卫视,http://114.246.181.35:4022/udp/239.3.1.136:8032
卡酷少儿,http://180.165.2.27:9898/udp/239.45.0.8:5140
浙江新闻,http://www.li0580.top:4022/udp/233.50.201.137:5140
动画,http://www.lizhinas.top:1009/udp/239.252.219.165:5140
嘉兴新闻综合,https://stream1.freetv.fun/jia-xing-xin-wen-zong-he-5.m3u8
CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8
卡酷少儿,http://118.81.192.183:9003/hls/57/index.m3u8
CETV1,http://www.lizhinas.top:1009/udp/239.252.220.198:5140
北京卫视,http://www.li0580.top:4022/udp/233.50.201.40:5140
江西卫视,http://111.162.166.224:8086/udp/225.1.2.29:5002
CCTV文化精品,http://111.162.166.224:8086/udp/225.1.2.177:5002
四川卫视,http://www.li0580.top:4022/udp/233.50.200.118:5140
辽宁卫视,http://118.81.192.183:9003/hls/37/index.m3u8
广西卫视,http://118.81.192.183:9003/hls/27/index.m3u8
CCTV世界地理,http://111.162.166.224:8086/udp/225.1.2.171:5002
欢笑剧场,http://111.162.166.224:8086/udp/225.1.1.139:5002
CCTV5,http://www.lizhinas.top:1009/udp/239.252.219.236:5140
动作影院,http://www.lizhinas.top:1009/udp/239.252.220.85:5140
爱生活,http://114.246.181.35:4022/udp/239.3.1.86:4120
怀旧剧场,http://118.81.192.183:9003/hls/58/index.m3u8
天津音乐,http://111.162.166.224:8086/udp/225.1.1.179:5002
CCTV11,http://118.81.192.183:9003/hls/12/index.m3u8
CHC动作电影,http://111.162.166.224:8086/udp/225.1.1.215:5002
CCTV8,http://www.li0580.top:4022/udp/233.50.201.19:5140
法治天地,http://www.lizhinas.top:1009/udp/239.252.219.56:5140
CCTV4,http://www.li0580.top:4022/udp/233.50.200.101:5140
喜剧影院,http://www.lizhinas.top:1009/udp/239.252.220.79:5140
云南卫视,http://118.81.192.183:9003/hls/48/index.m3u8
淘电影,http://114.246.181.35:4022/udp/239.3.1.250:8001
轮播频道,http://www.li0580.top:4022/udp/233.50.201.116:5140
